long,long,long,long,flags,flags,flags,flags,flags,flags,flags,flags,flags,None,flags,None,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,flags,long,long,long,long,long,long,long,long,long,long,None,long,float,long,long,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,flags,flags,long,long,flags,long,long,long,long,long,long,float,float,float,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,flags,long,flags,long,long,long,long,long,flags,long,long,flags,None,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,None,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,None,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,None,None,None,None,None,None,None,None,str,None,None,None,None,None,None,None,flags,long,flags,long,long,long,flags,flags,flags,long,long,flags,long,float,float,float,flags,long,long,long,long,long,flags,long,long,long,float,float,float,long,long,
463,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,35,35,35,1,1,1,0.0,0.0,0.0,4,9,9,0,0,0,1,1,1,0,0,0,0,0,0,13,14,34,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,27,0x0,121,73,0x0,,,,,,,,,"Покриття аури ТЕСТ 1",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,0,0x0,0,0,0,0x0,0x0,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
464,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,35,35,35,1,1,1,0.0,0.0,0.0,9,4,9,0,0,0,1,1,1,0,0,0,0,0,0,13,14,35,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,0,0x0,1,73,0x0,,,,,,,,,"Покриття аури ТЕСТ 2",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,0,0x0,0,0,0,0x0,0x0,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
465,0,0,0,0x9050000,0x0,0x11,0x110000,0x300000,0x0,0x0,0x4,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,9,1,1,21,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,65,0,0,1,0,0,0.0,0.0,0.0,54,0,0,0,0,0,1,0,0,0,0,0,23,0,0,22,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,160,0x0,291,122,0x0,,,,,,,,,"Аура благочестя",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 1",,,,,,,,0xFF01FE,,,,,,,,,"Збільшує на $s1 показник броні учасників групи та рейду, що знаходяться в радіусі $a1 м. На персонажа може діяти лише одна аура від кожного паладина.",,,,,,,,0xFF01FE,,,,,,,,,"Показник броні збільшено на $s1.",,,,,,,,0xFF01FE,0,0x85,1500,0,10,0x40,0x0,0x20,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x2,0,0,0,0.0,0.0,0.0,0,0,
467,0,1,0,0x10000,0x0,0x80000,0x0,0x0,0x0,0x4000000,0x10000000,0x40000000,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0x0,101,0,0,6,6,6,0,0,0,0,,4,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,0,0,1,0,0,0.0,0.0,0.0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,201,0x0,53,0,0x0,,,,,,,,,"Шипи",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 1",,,,,,,,0xFF01FE,,,,,,,,,"На дружній цілі проростають шипи, які завдають $s1 од. шкоди від сил природи противникам за кожну атаку ближнього бою. Час дії – $d.",,,,,,,,0xFF01FE,,,,,,,,,"$s1 од. шкоди від сил природи атакуючим.",,,,,,,,0xFF01FE,17,0x85,1500,0,7,0x100,0x0,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x8,0,0,0,0.0,1.0,0.0,0,0,
468,0,0,21,0x10158110,0x0,0x0,0x20000000,0x0,0x0,0x20000,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,31,0,0,0x0,101,0,0,0,1,21,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,6,0,0,1,0,0.0,0.0,0.0,0,59,0,0,0,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,1703,0x0,1176,0,0x0,,,,,,,,,"Білий жеребець",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Дозволяє призивати та відпускати верхового білого жеребця.",,,,,,,,0xFF01FE,,,,,,,,,"Швидкість підвищена на $s2%.",,,,,,,,0xFF01FE,0,0x0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
469,0,0,0,0x10,0x0,0x0,0x0,0x0,0x0,0x4000000,0x10000000,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,68,68,4,1,100,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,0,0,1,0,0,0.0,0.0,0.0,1079,0,0,0,0,0,56,0,0,0,0,0,10,0,0,230,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,246,0x0,1934,0,0x0,,,,,,,,,"Командирський крик",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 1",,,,,,,,0xFF01FE,,,,,,,,,"Збільшує максимальний запас здоров'я всіх учасників групи або рейду в радіусі $a1 м на $s1 од. Час дії – $d.",,,,,,,,0xFF01FE,,,,,,,,,"Максимальний запас здоров'я збільшено на $s1 од.",,,,,,,,0xFF01FE,0,0x85,1500,0,4,0x0,0x80,0x0,0,0,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,1.0,1.0,1.0,0,0,
470,0,0,21,0x10158110,0x0,0x0,0x20000000,0x0,0x0,0x20000,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,31,0,0,0x0,101,0,0,0,1,21,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,6,0,0,1,0,0.0,0.0,0.0,0,59,0,0,0,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,1703,0x0,1176,0,0x0,,,,,,,,,"Вороний жеребець",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Дозволяє призивати та відпускати верхового вороного жеребця.",,,,,,,,0xFF01FE,,,,,,,,,"Швидкість підвищена на $s2%.",,,,,,,,0xFF01FE,0,0x14A,0,0,0,0x0,0x0,0x0,0,0,0x0,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
471,0,0,21,0x10158110,0x0,0x0,0x20000000,0x0,0x0,0x20000,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,31,128,0,0x0,101,0,0,0,1,21,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,6,0,0,1,0,0.0,0.0,0.0,0,59,0,0,0,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,1703,0x0,1176,0,0x0,,,,,,,,,"Ігреневий жеребець",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Дозволяє призивати та відпускати верхового ігреневого коня.",,,,,,,,0xFF01FE,,,,,,,,,"Швидкість підвищена на $s2%.",,,,,,,,0xFF01FE,0,0x85,0,0,0,0x0,0x0,0x0,0,0,0x0,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
472,0,0,21,0x10158110,0x0,0x0,0x20000000,0x0,0x0,0x20000,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,31,0,0,0x0,101,0,0,0,1,21,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,6,0,0,1,0,0.0,0.0,0.0,0,59,0,0,0,0,1,1,0,0,0,0,0,0,0,78,32,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,1703,0x0,1176,0,0x0,,,,,,,,,"Рябий кінь",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Дозволяє призивати та відпускати верхового рябого коня.",,,,,,,,0xFF01FE,,,,,,,,,"Швидкість підвищена на $s2%.",,,,,,,,0xFF01FE,0,0x0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
475,0,0,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0x0,101,0,0,18,18,0,0,0,0,0,,5,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,38,0,0,1,1,0,0.0,0.0,0.0,0,-1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,186,0x0,195,0,0x0,,,,,,,,,"Зняття прокляття",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Знімає $m1 $lпрокляття:прокляття:проклятть; з дружньої цілі.",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,8,0x85,1500,0,3,0x80000000,0x1000000,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x40,0,0,0,0.0,0.0,0.0,0,0,
483,0,0,0,0x100,0x400,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0x0,101,0,0,0,0,0,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,36,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,222,0x0,2121,0,0x0,,,,,,,,,"Вивчення",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,0,0x0,0,0,0,0x0,0x0,0x0,0,0,0x0,-1,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
491,0,0,0,0x10000,0x20000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0x0,101,0,28,18,18,0,0,0,0,0,,12,0.0,0,0,0,0x0,5517,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,0x0,-1,0,0x0,33,0,0,1,0,0,5.0,0.0,0.0,14,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,181,0x0,1098,0,0x0,,,,,,,,,"Відмичка Кадгара",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 1",,,,,,,,0xFF01FE,,,,,,,,,"Чарівним чином відмикає замки на скринях зі скарбами та інших предметах.",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,9,0x85,1500,0,3,0x0,0x0,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x40,0,0,0,0.0,0.0,0.0,0,0,
498,0,1,29,0x50000,0x0,0x200000,0x0,0x0,0x4,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,61988,0,1,180000,0,0,4718592,0,0x0,101,0,0,6,6,29,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,0,6,0,1,1,1,0.0,0.0,0.0,-101,-51,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,11817,0x0,73,0,0x0,,,,,,,,,"Божественний захист",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FE,,,,,,,,,"Зменшує весь отримуваний урон на $s2% на $d. Після застосування цього заклинання на ціль не можна знову накласти заклинання ""Божественний щит"", ""Божественний захист"" та ""Длань захисту"" протягом $25771d. Неможливо застосувати до гравця, який використав здатність ""Гнів карателя"" протягом останніх $61987d.",,,,,,,,0xFF01FE,,,,,,,,,"Отримувана шкода знижена на $s2%.",,,,,,,,0xFF01FE,3,0x0,0,0,10,0x400000,0x0,0x100,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x2,0,0,0,0.0,0.0,0.0,0,0,
512,0,1,7,0x40010000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,15,0,0,0xA22A8,100,0,0,30,30,18,0,35,0,0,,4,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,0,0,1,0,0,0.0,0.0,0.0,-1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,14,0x0,180,0,0x32,,,,,,,,,"Крижані кайдани",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 2",,,,,,,,0xFF01FE,,,,,,,,,"Сковування противника крижаними ланцюгами, що не дозволяють йому рухатися з місця протягом $d.",,,,,,,,0xFF01FE,,,,,,,,,"Обплутування",,,,,,,,0xFF01FE,0,0x85,1500,0,0,0x0,0x0,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x10,0,0,0,0.0,0.0,0.0,0,0,
514,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,0,0,0,0,0,0,0,,13,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,43,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,25,0,0,47,0,0,13,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,0,0x0,1,0,0x0,,,,,,,,,"Тест Уайета",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,0,0x0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,1.0,0.0,0.0,0x0,0,0,0,0,0,0x20,0,0,0,0.0,1.0,1.0,0,0,
518,0,0,0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,0,0,26,0,0,0,0,,13,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,28,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,15630,0,0,61,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,0,0x0,1760,0,0x0,,,,,,,,,"Призов хробака",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Призов Породу Остронога з глибин Ан'Кіражу",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,0,0x0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,1.0,1.0,1.0,0,0,
522,0,0,0,0xC0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,0,0,0,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,37,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,0,0x0,1,0,0x0,,,,,,,,,"Заклинання захисту (DND)",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,0,0x0,0,0,0,0x0,0x0,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x1,0,0,0,0.0,0.0,0.0,0,0,
526,0,0,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,16,16,0,0,0,0,0,,5,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,38,38,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,187,0x0,194,0,0x0,,,,,,,,,"Оздоровлення",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Зцілює $s1 $lефект отрути:ефекту отрути:ефектів отрути; та $s1 $lефект хвороби, що діє:ефекти хвороби, що діють:ефектів хвороби, що діють; на дружню ціль.",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,7,0x85,1500,0,11,0x0,0x8,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x8,0,0,0,0.0,0.0,0.0,0,0,
527,0,1,0,0x10000,0x0,0x80000,0x0,0x0,0x0,0x800000,0x0,0x8000000,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0x0,101,0,0,18,18,0,0,0,0,0,,160,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,38,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,86,0x0,74,0,0x0,,,,,,,,,"Розсіювання заклинань",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 1",,,,,,,,0xFF01FE,,,,,,,,,"Розсіює магію, що діє на ціль: $s1 $lнегативний ефект:негативні ефекти:негативних ефектів; з союзника або $s1 $lпозитивний ефект:позитивні ефекти:позитивних ефектів; з противника.",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,14,0x85,1500,0,6,0x0,0x1,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x2,0,0,0,0.0,0.0,0.0,0,0,
528,0,1,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0x0,101,0,0,14,14,0,0,0,0,0,,5,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,38,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,377,0x0,330,0,0x0,,,,,,,,,"Вилікування хвороби",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"Знімає $s1 $lхворобу:хвороби:хвороб; з дружньої цілі.",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,12,0x85,1500,0,6,0x0,0x1,0x400,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x2,0,0,0,0.0,0.0,0.0,0,0,
529,0,0,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0x0,101,0,13,8,8,0,0,0,0,0,,4,20.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,2,0,0,5,0,0,0.5,0.0,0.0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,173,0x0,62,0,0x0,,,,,,,,,"Завдає $s1 од. шкоди від сил природи противнику.",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 2",,,,,,,,0xFF01FE,,,,,,,,,"Вражає противника блискавкою, що завдає $s1 од. шкоди від сил природи",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,8,0x85,1500,0,11,0x1,0x0,0x0,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x8,0,0,0,0.317000001669,0.0,0.0,0,0,
530,0,0,0,0x10000,0x0,0x0,0x10000000,0x0,0x8,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0x0,101,0,0,0,0,21,0,0,0,0,,14,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,0,0,1,0,0,0.0,0.0,0.0,99,0,0,0,0,0,25,0,0,0,0,0,22,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,0,0x0,331,0,0x32,,,,,,,,,"Підкорення (контроль)",,,,,,,,0xFF01FE,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,,,,,,,,,"",,,,,,,,0xFF01FC,0,0x85,0,0,0,0x0,0x0,0x0,0,0,0x0,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x40,0,0,0,1.0,0.0,0.0,0,0,
543,56,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,,0x0,,0x0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000,8,0,0,0x0,101,0,29,20,20,9,0,0,0,0,,1,0.0,0,0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,-1,0,0x0,6,6,0,1,1,0,0.0,0.0,0.0,164,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,69,74,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0x0,0,0x0,0,0,0,0,290,0x0,16,0,0x0,,,,,,,,,"Захист від вогню",,,,,,,,0xFF01FE,,,,,,,,,"Рівень 1",,,,,,,,0xFF01FE,,,,,,,,,"Поглинає $s1 од. шкоди від вогню. Час дії – $d.",,,,,,,,0xFF01FE,,,,,,,,,"Поглинає шкоду від вогню.",,,,,,,,0xFF01FE,16,0x85,1500,0,3,0x8,0x0,0x8,0,1,0x1,0,1.0,1.0,1.0,0x0,0,0,0,0,0,0x4,0,0,0,0.0,0.0,0.0,0,0,
